DATE,SM_ROOTZONE,SM_SURFACE,PRECTOTCORR,T2M,T2M_MAX,T2M_MIN,QV2M,RH2M,WS10M,PS,CITY,FLOOD
2016-08-06,0.3373989760875702,0.3236731886863708,1.01,21.26,25.96,17.78,14.43,84.2,1.16,91.03,Bandung,0
2016-08-07,0.339526355266571,0.3392226099967956,2.24,21.74,26.47,18.28,14.96,84.71,0.78,91.04,Bandung,0
2016-08-08,0.3388129770755768,0.3346529006958008,13.57,22.0,26.26,19.37,16.26,89.73,1.64,91.01,Bandung,0
2016-08-09,0.3370615243911743,0.3265778124332428,5.26,21.88,26.04,18.95,15.93,88.62,1.14,91.02,Bandung,0
2016-08-10,0.3343938589096069,0.3157069981098175,2.23,21.65,26.81,17.22,14.89,84.84,1.66,91.06,Bandung,0
2016-08-11,0.3316254913806915,0.3086371719837188,1.71,20.55,24.87,17.26,14.66,88.7,2.87,91.13,Bandung,0
2016-08-12,0.3301818072795868,0.3156574666500091,12.08,20.31,24.47,16.48,15.2,92.44,2.62,91.1,Bandung,0
2016-08-13,0.3300884962081909,0.3247080147266388,11.44,21.18,24.45,18.97,16.09,92.84,3.22,91.01,Bandung,0
2016-08-14,0.3285575211048126,0.3147886991500854,8.42,20.87,24.85,18.11,15.24,90.06,2.18,90.98,Bandung,0
2016-08-15,0.3267250657081604,0.3131115436553955,4.22,21.42,26.2,17.39,15.3,87.71,1.42,90.96,Bandung,0
2016-08-16,0.32609823346138,0.3189611434936523,24.33,21.8,25.77,18.74,16.37,91.11,1.78,90.93,Bandung,0
2016-08-17,0.3269360959529876,0.3263806402683258,6.24,22.33,26.14,19.71,16.52,89.3,1.88,90.96,Bandung,0
2016-08-18,0.3271374702453613,0.3223165273666382,4.14,21.57,25.55,19.08,15.75,89.06,2.84,90.91,Bandung,0
2016-08-19,0.3247835636138916,0.3115462064743042,4.96,20.94,25.32,18.16,15.07,88.72,3.0,90.93,Bandung,0
2016-08-20,0.3227153718471527,0.3086975812911987,2.8,20.49,25.19,17.45,14.6,88.42,2.28,90.9,Bandung,0
2016-08-21,0.320572555065155,0.3021430075168609,1.9,20.57,25.11,17.11,14.91,89.82,2.22,90.93,Bandung,0
2016-08-22,0.3192041516304016,0.306365042924881,3.28,20.61,25.06,17.97,14.97,89.85,3.13,90.9,Bandung,0
2016-08-23,0.317765474319458,0.3004111647605896,1.39,20.29,24.68,16.9,14.31,87.81,2.72,90.82,Bandung,0
2016-08-24,0.316005676984787,0.2923610210418701,1.79,20.68,25.28,16.99,14.76,88.5,1.69,90.8,Bandung,0
2016-08-25,0.3159676790237427,0.3070886731147766,3.12,21.56,26.45,17.57,15.6,88.54,1.29,90.87,Bandung,0
2016-08-26,0.3157985508441925,0.3142336905002594,3.56,22.06,26.17,19.17,16.85,92.24,1.74,90.9,Bandung,0
2016-08-27,0.3270234167575836,0.3489629626274109,6.57,22.47,26.91,19.63,16.55,89.01,1.44,91.03,Bandung,1
2016-08-28,0.3334529101848602,0.3405478596687317,14.69,21.78,24.64,19.94,16.44,91.69,1.4,91.03,Bandung,0
2016-08-29,0.3350439369678497,0.3450329899787903,16.85,21.89,24.94,19.92,16.65,91.94,1.33,90.96,Bandung,0
2016-08-30,0.3413792252540588,0.3501565158367157,18.25,22.2,26.58,18.97,15.95,87.14,1.68,91.05,Bandung,0
2016-08-31,0.3381470739841461,0.3308348953723907,9.09,22.38,26.86,18.93,16.6,89.59,1.76,91.06,Bandung,0
2016-09-01,0.3323367238044739,0.3170475959777832,3.24,22.33,26.52,18.96,16.38,88.81,1.77,91.07,Bandung,0
2016-09-02,0.3287175893783569,0.3099627792835235,6.43,22.04,27.25,17.82,15.14,84.29,1.48,91.02,Bandung,0
2016-09-03,0.3261783719062805,0.3094813525676727,10.62,22.2,27.12,18.02,15.36,84.61,1.41,90.98,Bandung,0
2016-09-04,0.3252815902233124,0.31624436378479,18.97,22.21,26.31,19.16,16.14,88.27,1.74,91.04,Bandung,0
2016-09-05,0.3239688873291015,0.3133202493190765,12.41,21.64,25.84,18.66,15.36,87.19,2.07,91.12,Bandung,0
2016-09-06,0.3223542273044586,0.3134622573852539,5.8,21.8,26.86,17.8,15.34,86.33,1.0,91.13,Bandung,0
2016-09-07,0.3264402747154236,0.3369960188865661,14.62,22.17,25.91,19.5,16.35,89.51,1.49,91.1,Bandung,0
2016-09-08,0.3274408876895904,0.3299711346626282,4.55,20.75,23.98,18.22,15.31,91.1,2.51,91.15,Bandung,0
2016-09-09,0.3251529633998871,0.3229050040245056,12.47,21.77,26.29,18.57,16.25,90.79,2.23,91.09,Bandung,0
2016-09-10,0.3255855739116668,0.3233926594257355,5.31,21.17,24.29,19.25,15.68,90.84,2.26,91.03,Bandung,0
2016-09-11,0.3227760195732116,0.3086937665939331,8.72,21.51,26.14,18.31,15.68,89.11,2.53,90.94,Bandung,0
2016-09-12,0.3198761343955993,0.2968912720680237,3.63,21.29,25.91,18.03,15.16,87.8,2.22,91.03,Bandung,0
2016-09-13,0.3193610608577728,0.307860255241394,0.78,21.28,26.08,17.73,14.71,85.66,2.09,91.03,Bandung,0
2016-09-14,0.3193424940109253,0.3184095621109009,18.19,21.38,26.01,17.69,15.76,90.21,1.36,90.97,Bandung,0
2016-09-15,0.323747843503952,0.3301726877689361,28.83,21.83,25.83,19.8,16.54,91.95,2.11,90.97,Bandung,0
2016-09-16,0.3366110026836395,0.3614111542701721,15.1,22.03,25.65,19.74,16.8,92.1,1.24,90.89,Bandung,0
2016-09-17,0.3505680561065674,0.3496541082859039,44.52,21.48,23.53,20.43,16.84,95.13,1.08,90.89,Bandung,0
2016-09-18,0.3442584574222564,0.3444141745567322,18.34,22.28,25.78,19.84,16.34,88.58,2.01,90.94,Bandung,1
2016-09-19,0.3419085144996643,0.3435045480728149,20.06,22.24,26.46,18.82,16.42,89.11,1.4,90.85,Bandung,0
2016-09-20,0.3498728573322296,0.3632305264472961,9.77,22.41,25.67,20.12,17.03,91.21,1.31,90.82,Bandung,0
2016-09-21,0.3566741049289703,0.3494310975074768,16.74,22.0,24.75,20.55,16.9,92.68,2.2,90.9,Bandung,0
2016-09-22,0.3509138524532318,0.3424367308616638,16.37,22.54,26.24,19.61,17.02,90.51,1.74,90.92,Bandung,0
2016-09-23,0.3571589291095733,0.3671723008155823,32.0,22.42,25.77,20.16,16.84,90.34,1.73,90.85,Bandung,0
2016-09-24,0.3686791062355041,0.3679690062999725,43.25,21.47,23.47,19.33,16.7,94.34,2.27,90.81,Bandung,0
2016-09-25,0.3663082122802734,0.3615115880966186,19.88,21.29,25.66,18.33,15.59,89.59,2.07,90.9,Bandung,0
2016-09-26,0.3679981231689453,0.3632887303829193,1.11,20.14,22.86,18.35,14.86,91.52,3.48,90.99,Bandung,0
2016-09-27,0.3736501634120941,0.3760803043842315,17.39,21.42,25.23,17.97,15.77,89.95,1.91,90.95,Bandung,0
2016-09-28,0.3794026374816894,0.3703934252262115,11.6,20.92,23.72,18.85,15.56,91.28,2.27,90.97,Bandung,0
2016-09-29,0.3771429657936096,0.3637661039829254,5.11,21.57,24.71,18.96,16.3,91.82,2.39,90.91,Bandung,0
2016-09-30,0.379115343093872,0.3740382492542267,10.87,21.76,25.48,19.02,16.3,90.95,1.77,90.88,Bandung,0
2016-10-01,0.3780160546302795,0.3676270544528961,6.04,21.75,25.8,19.03,16.16,90.26,2.58,90.98,Bandung,0
2016-10-02,0.3848218023777008,0.3804062008857727,11.32,20.79,24.5,18.58,15.36,90.99,2.9,91.08,Bandung,1
2016-10-03,0.3846050798892975,0.3705692887306213,0.68,21.64,26.42,18.16,15.67,88.32,1.65,90.95,Bandung,0
2016-10-04,0.386384516954422,0.3747747540473938,19.32,21.37,24.25,19.49,16.29,92.74,1.87,90.82,Bandung,0
2016-10-05,0.383784681558609,0.3637677431106567,10.29,21.63,24.29,19.8,16.54,92.8,1.36,90.9,Bandung,0
2016-10-06,0.3822778165340423,0.3686273992061615,8.18,20.63,22.17,19.06,15.97,95.13,1.65,90.95,Bandung,0
2016-10-07,0.3797081410884857,0.3612980246543884,7.26,21.77,25.81,18.4,16.04,89.6,1.57,91.05,Bandung,0
2016-10-08,0.383011132478714,0.3776510655879974,14.61,20.83,22.94,19.21,15.82,93.35,2.56,91.13,Bandung,0
2016-10-09,0.3925723731517792,0.3837082087993622,13.53,20.59,23.69,18.2,15.64,93.5,2.81,91.01,Bandung,0
2016-10-10,0.3938764631748199,0.3776116073131561,51.62,20.74,22.4,18.97,16.4,96.84,2.08,90.92,Bandung,0
2016-10-11,0.3891601860523224,0.3674634397029876,4.79,20.62,23.07,18.49,15.81,94.15,2.64,90.88,Bandung,0
2016-10-12,0.3878089189529419,0.3739638030529022,8.75,21.09,23.59,19.16,15.82,91.75,1.61,90.88,Bandung,0
2016-10-13,0.384904533624649,0.3634005784988403,4.35,21.31,24.69,18.46,15.92,91.08,2.26,90.87,Bandung,0
2016-10-14,0.3839627504348755,0.3704695701599121,7.5,20.9,24.46,18.59,15.56,91.36,3.19,90.92,Bandung,0
2016-10-15,0.3850824534893036,0.3737981021404266,13.88,21.77,26.14,18.16,15.85,88.66,1.5,90.88,Bandung,0
2016-10-16,0.3823229372501373,0.3606109321117401,8.25,21.91,24.7,19.53,15.25,84.76,0.88,90.92,Bandung,0
2016-10-17,0.3788163065910339,0.3588233590126037,1.5,21.97,26.44,18.31,16.29,89.68,1.5,90.86,Bandung,0
2016-10-18,0.3757442235946655,0.354328840970993,5.54,21.66,25.26,19.12,16.14,90.58,2.56,90.88,Bandung,0
2016-10-19,0.3720389902591705,0.3481568992137909,1.6,22.08,26.94,17.25,16.06,87.93,1.75,90.82,Bandung,0
2016-10-20,0.370378166437149,0.356760025024414,4.44,22.32,25.71,19.89,16.88,90.92,2.01,90.81,Bandung,0
2016-10-21,0.3713583946228027,0.3631396293640136,7.78,22.21,25.63,19.78,16.8,91.2,1.98,90.88,Bandung,0
2016-10-22,0.3708780407905578,0.3630943894386291,44.8,21.77,23.87,20.03,16.6,92.42,2.27,90.95,Bandung,0
2016-10-23,0.3773710429668426,0.3753727674484253,19.72,21.05,23.59,19.37,15.92,92.61,1.38,90.92,Bandung,0
2016-10-24,0.379728227853775,0.3706103861331939,13.41,21.29,24.73,18.49,15.74,90.37,1.97,90.85,Bandung,1
2016-10-25,0.3845933675765991,0.3787039220333099,25.26,21.15,23.42,19.08,16.27,93.88,3.03,90.88,Bandung,0
2016-10-26,0.3847816288471222,0.3731992542743683,13.21,21.73,25.21,19.06,16.51,92.2,1.4,90.96,Bandung,0
2016-10-27,0.3860125541687011,0.3745324909687042,15.92,21.6,24.68,19.45,15.78,89.26,1.59,91.07,Bandung,0
2016-10-28,0.3912259638309479,0.3815349042415619,20.66,21.65,25.19,19.06,16.14,90.75,1.53,90.97,Bandung,1
2016-10-29,0.3940411210060119,0.3787650763988495,25.21,21.69,25.18,19.21,16.23,90.96,1.67,90.96,Bandung,0
2016-10-30,0.3927285075187683,0.3766613304615021,20.31,21.5,24.88,19.13,16.07,91.08,1.26,90.96,Bandung,0
2016-10-31,0.3906747102737427,0.3748680353164673,26.25,22.28,26.11,19.4,16.2,87.94,1.1,90.97,Bandung,0
2016-11-01,0.3902682065963745,0.3736720979213714,17.78,21.84,25.54,19.28,15.89,88.55,1.51,90.95,Bandung,0
2016-11-02,0.3924277126789093,0.3809404373168945,25.83,21.89,25.78,18.89,16.34,90.46,1.1,90.89,Bandung,0
2016-11-03,0.391925573348999,0.3760058879852295,5.55,21.85,24.82,19.81,16.4,90.99,1.49,90.93,Bandung,0
2016-11-04,0.3898249566555023,0.370171457529068,5.19,22.11,26.04,19.45,16.83,91.79,1.73,90.96,Bandung,0
2016-11-05,0.3881170749664306,0.3715833127498626,3.61,22.37,25.65,19.66,16.65,89.67,1.54,91.0,Bandung,0
2016-11-06,0.3859975636005401,0.3661629557609558,19.09,22.38,25.38,19.69,16.9,90.82,1.49,91.08,Bandung,0
2016-11-07,0.3841107189655304,0.3673224449157715,10.49,22.43,25.5,20.24,16.72,89.75,1.92,91.11,Bandung,0
2016-11-08,0.3891391456127167,0.3805723786354065,22.6,22.35,25.91,20.03,16.41,88.83,1.33,91.09,Bandung,0
2016-11-09,0.3945799469947815,0.38503298163414,47.67,21.33,23.86,19.46,15.94,91.43,1.16,91.09,Bandung,0
2016-11-10,0.3975696861743927,0.381566047668457,12.19,22.01,25.42,19.82,16.52,90.84,0.7,91.03,Bandung,0
2016-11-11,0.3957986831665039,0.3831291496753692,20.49,21.59,25.01,19.39,16.19,91.31,1.85,91.01,Bandung,1
2016-11-12,0.3957430124282837,0.3756551742553711,4.75,21.91,26.07,18.93,16.32,90.31,1.38,90.97,Bandung,0
2016-11-13,0.3989849984645843,0.3896799683570862,36.14,21.41,23.74,19.93,16.38,93.12,1.94,90.94,Bandung,1
2016-11-14,0.4059547483921051,0.389360249042511,12.01,21.06,24.22,18.68,15.2,88.82,1.38,90.93,Bandung,0
2016-11-15,0.4057979583740234,0.3915596008300781,18.95,21.03,23.37,19.35,15.95,92.77,1.56,90.96,Bandung,0
2016-11-16,0.4045131802558899,0.3868381679058075,5.04,21.35,24.6,18.04,15.28,87.64,0.98,90.93,Bandung,0
2016-11-17,0.4006362557411194,0.3793749511241913,9.65,22.3,25.7,19.49,16.7,90.09,1.73,90.86,Bandung,0
2016-11-18,0.3984865546226501,0.38100266456604,14.11,22.02,24.76,20.19,17.0,92.96,1.85,90.81,Bandung,0
2016-11-19,0.3955696821212768,0.3752663731575012,6.51,22.38,25.8,19.65,16.65,89.44,1.69,90.82,Bandung,0
2016-11-20,0.392802894115448,0.3733326494693756,7.5,22.65,26.23,19.4,16.65,88.15,1.46,90.78,Bandung,0
2016-11-21,0.3933570384979248,0.3794496655464172,26.65,21.39,22.96,19.84,16.57,94.13,2.35,90.85,Bandung,0
2016-11-22,0.3928512632846832,0.3797849118709564,12.11,21.9,25.82,19.06,16.26,90.08,1.33,90.88,Bandung,0
2016-11-23,0.3918831646442413,0.3766118288040161,4.43,22.25,26.34,19.06,15.98,87.08,1.2,90.86,Bandung,0
2016-11-24,0.39642134308815,0.3839004933834076,9.74,21.63,24.49,19.81,16.48,92.41,2.1,90.8,Bandung,0
2016-11-25,0.3945441246032715,0.3771867156028747,8.46,21.25,23.65,18.73,15.58,89.41,1.74,90.8,Bandung,0
2016-11-26,0.392455518245697,0.375502735376358,12.35,22.25,25.85,18.75,16.59,89.63,1.53,90.79,Bandung,0
2016-11-27,0.3917306661605835,0.3774364292621612,11.26,22.47,26.25,19.96,17.09,91.19,1.55,90.8,Bandung,0
2016-11-28,0.3899900913238525,0.3705771863460541,13.97,22.13,24.71,20.11,16.88,91.86,1.48,90.87,Bandung,0
2016-11-29,0.3895772397518158,0.3757599890232086,12.09,21.5,23.59,20.1,16.26,92.06,1.95,91.01,Bandung,0
2016-11-30,0.3915318250656128,0.3799454867839813,21.08,21.44,24.29,19.24,16.14,91.81,1.41,91.03,Bandung,0
2016-12-01,0.39035364985466,0.3724830746650696,4.22,21.23,24.23,19.11,15.89,91.58,3.66,91.04,Bandung,0
2016-12-02,0.3884073197841644,0.3720753192901611,12.13,20.0,22.26,17.69,14.84,92.1,4.26,91.05,Bandung,0
2016-12-03,0.3857952654361725,0.3676184415817261,15.94,20.11,23.37,17.85,14.65,90.45,6.07,91.03,Bandung,0
2016-12-04,0.386311411857605,0.3748134076595306,13.1,20.33,24.02,17.9,15.1,91.8,4.52,90.97,Bandung,1
2016-12-05,0.385130375623703,0.3703409731388092,22.06,20.98,24.21,18.65,15.96,92.99,4.17,90.85,Bandung,0
2016-12-06,0.3824435472488403,0.3628478646278381,3.81,21.43,25.03,18.76,16.19,91.74,2.62,90.75,Bandung,0
2016-12-07,0.3816023468971252,0.3681899309158325,8.38,21.94,25.69,19.2,16.66,91.65,2.06,90.72,Bandung,0
2016-12-08,0.3813960254192352,0.3687101006507873,10.19,21.59,24.91,19.55,16.41,92.13,3.56,90.74,Bandung,1
2016-12-09,0.383781224489212,0.3738280534744262,8.54,21.19,25.36,18.79,15.51,89.51,3.33,90.78,Bandung,0
2016-12-10,0.3860949873924255,0.3752222955226898,3.59,20.88,24.61,17.92,14.66,86.47,2.94,90.87,Bandung,0
2016-12-11,0.3896561563014984,0.3786528408527374,13.26,20.79,24.46,17.52,14.79,87.71,2.81,90.91,Bandung,0
2016-12-12,0.3935568928718567,0.3835395574569702,12.74,20.83,24.39,17.73,15.32,90.3,3.28,90.91,Bandung,0
2016-12-13,0.3943676650524139,0.3785603046417236,4.33,20.11,22.72,17.74,14.7,90.72,2.71,90.94,Bandung,0
2016-12-14,0.3931930363178253,0.3817889988422394,2.99,20.43,24.48,17.17,14.19,86.67,2.83,91.0,Bandung,0
2016-12-15,0.3908949196338653,0.3739479482173919,7.47,20.29,23.9,17.27,14.77,90.28,3.72,90.99,Bandung,0
2016-12-16,0.3877683579921722,0.3711983561515808,1.02,20.99,24.86,17.67,15.21,89.1,4.11,90.94,Bandung,0
2016-12-17,0.3842160701751709,0.3619576692581177,3.63,21.31,25.07,18.4,15.49,88.98,3.81,90.94,Bandung,0
2016-12-18,0.3808253109455108,0.3588179647922516,1.91,21.28,24.63,18.89,15.7,90.2,4.52,90.9,Bandung,0
2016-12-19,0.378192275762558,0.3581881821155548,4.56,21.33,25.12,18.87,15.77,90.32,4.54,90.85,Bandung,0
2016-12-20,0.3748578727245331,0.3520989716053009,2.89,20.91,23.5,19.01,15.62,91.48,4.48,90.79,Bandung,0
2016-12-21,0.3711147904396057,0.348669946193695,0.68,21.47,25.11,18.47,15.71,89.38,4.82,90.84,Bandung,0
2016-12-22,0.367683470249176,0.3459658622741699,2.51,21.73,25.43,18.2,16.14,89.99,5.39,90.78,Bandung,0
2016-12-23,0.3631285727024078,0.3308262825012207,1.76,21.82,24.85,19.81,16.5,91.44,4.34,90.72,Bandung,0
2016-12-24,0.3603897988796234,0.3346500992774963,1.6,21.94,25.84,19.38,16.32,89.99,3.3,90.76,Bandung,0
2016-12-25,0.3591733276844024,0.3445219993591308,1.72,21.74,25.94,18.91,16.27,90.82,2.76,90.8,Bandung,0
2016-12-26,0.3592986464500427,0.352724015712738,4.22,21.49,24.77,19.26,16.22,91.61,2.4,90.8,Bandung,0
2016-12-27,0.3589896559715271,0.3468766212463379,6.98,20.8,24.16,18.41,14.84,88.02,3.98,90.88,Bandung,0
2016-12-28,0.3579193651676178,0.3528307378292084,2.37,21.39,24.8,18.87,15.76,89.93,2.7,90.87,Bandung,0
2016-12-29,0.3570462465286255,0.3465655446052551,1.06,21.44,24.67,18.54,15.82,90.13,2.39,90.9,Bandung,0
2016-12-30,0.355410635471344,0.3422169685363769,3.7,21.76,25.53,19.18,16.13,90.17,2.58,90.87,Bandung,0
2016-12-31,0.3546399176120758,0.3478711247444153,5.76,21.98,26.57,18.12,15.72,87.0,2.62,90.81,Bandung,0
2017-01-01,0.3531537055969238,0.343520849943161,3.5,22.04,26.51,18.39,15.91,87.64,2.58,90.79,Bandung,0
2017-01-02,0.352369874715805,0.3477126061916351,2.86,21.5,25.46,18.39,15.52,88.15,3.4,90.86,Bandung,0
2017-01-03,0.3521769344806671,0.3503801524639129,3.18,22.05,26.56,17.93,16.0,87.92,3.12,90.79,Bandung,0
2017-01-04,0.3546185195446014,0.3501905798912048,32.56,21.57,24.68,19.54,16.55,93.04,2.3,90.73,Bandung,0
2017-01-05,0.3523828685283661,0.3477408587932586,19.98,21.38,24.51,18.7,15.91,90.72,2.63,90.76,Bandung,0
2017-01-06,0.3515762388706207,0.3455557823181152,7.26,21.6,25.19,18.28,15.77,88.91,2.27,90.73,Bandung,0
2017-01-07,0.3492140173912048,0.3345992565155029,1.71,21.22,24.56,18.6,15.56,89.7,2.8,90.69,Bandung,0
2017-01-08,0.3451074957847595,0.3181030750274658,0.71,21.3,25.55,17.29,15.29,87.94,2.94,90.65,Bandung,0
2017-01-09,0.344270646572113,0.3335876166820526,6.0,21.78,25.08,19.11,16.2,90.14,2.62,90.69,Bandung,0
2017-01-10,0.3435347378253937,0.3310436606407165,38.56,21.3,23.82,19.08,16.38,93.58,2.38,90.78,Bandung,0
2017-01-11,0.3424468636512756,0.3341698348522186,8.17,21.63,25.23,18.96,15.74,88.64,2.47,90.84,Bandung,0
2017-01-12,0.3432050943374634,0.3436473906040191,5.87,21.57,24.97,19.12,16.06,90.53,2.99,90.8,Bandung,0
2017-01-13,0.3460251092910766,0.3469122350215912,5.36,21.19,24.84,18.82,15.69,90.59,3.12,90.79,Bandung,0
2017-01-14,0.3464438319206238,0.3462975323200226,9.15,20.77,24.21,18.55,15.42,91.29,3.87,90.88,Bandung,0
2017-01-15,0.3451455533504486,0.3431106805801391,3.27,20.66,24.92,17.73,15.0,89.42,4.19,90.87,Bandung,0
2017-01-16,0.3453158140182495,0.346291184425354,8.7,20.04,23.11,17.71,14.47,89.81,3.63,90.87,Bandung,0
2017-01-17,0.3491256535053253,0.3517487645149231,12.13,20.52,24.02,18.13,15.08,90.8,3.55,90.92,Bandung,0
2017-01-18,0.3480300009250641,0.338037759065628,1.75,20.59,24.44,17.66,14.81,89.07,3.16,91.03,Bandung,0
2017-01-19,0.3451873660087585,0.3395155668258667,4.71,21.08,24.9,18.1,15.64,90.98,3.36,90.98,Bandung,0
2017-01-20,0.3506456911563873,0.358367383480072,6.63,21.08,24.29,18.62,15.55,90.5,2.72,90.94,Bandung,0
2017-01-21,0.3570360839366913,0.3651848435401916,9.25,21.11,24.57,18.43,15.51,90.18,2.63,91.04,Bandung,0
2017-01-22,0.3687466382980346,0.3703927993774414,26.38,21.34,24.81,18.71,15.96,91.5,2.82,91.09,Bandung,0
2017-01-23,0.3704443275928497,0.3635372221469879,2.81,20.87,24.68,18.18,15.09,89.23,2.76,91.03,Bandung,0
2017-01-24,0.3721002638339996,0.3694364726543426,12.55,21.18,25.3,17.44,15.53,89.94,2.48,91.0,Bandung,0
2017-01-25,0.3748021721839905,0.3679596185684204,9.32,20.97,23.41,18.99,15.86,92.75,3.32,91.02,Bandung,0
2017-01-26,0.3708143830299377,0.355228066444397,2.94,20.24,23.34,17.88,14.92,91.43,3.67,91.03,Bandung,0
2017-01-27,0.3657431006431579,0.3429194986820221,4.86,20.37,24.22,17.6,14.93,90.71,3.86,90.93,Bandung,0
2017-01-28,0.3643988370895386,0.353700190782547,7.88,19.55,22.63,17.18,14.26,91.13,3.98,90.91,Bandung,0
2017-01-29,0.3644329905509949,0.3587121665477752,13.51,20.13,23.61,17.28,15.11,92.8,4.85,90.91,Bandung,0
2017-01-30,0.3626218140125274,0.3511532545089721,2.49,20.79,24.61,17.87,15.37,90.91,3.9,90.89,Bandung,0
2017-01-31,0.3613975644111633,0.3531626164913177,15.45,20.64,24.66,17.54,15.15,90.52,3.13,90.91,Bandung,0
2017-02-01,0.3618101179599762,0.3576637506484985,16.6,20.39,23.62,18.25,15.21,92.16,3.69,90.99,Bandung,0
2017-02-02,0.3613988757133484,0.3543603718280792,4.64,20.26,23.3,17.76,14.85,91.01,3.87,91.05,Bandung,0
2017-02-03,0.3596000969409942,0.3534076809883117,12.85,19.62,23.1,17.21,13.99,89.18,4.45,90.95,Bandung,0
2017-02-04,0.3589451014995575,0.3547720909118652,11.87,20.34,23.77,17.79,14.49,88.55,4.79,90.85,Bandung,0
2017-02-05,0.3575218021869659,0.3478192090988159,9.65,21.17,24.68,18.8,15.54,89.83,4.24,90.8,Bandung,0
2017-02-06,0.3547203540802002,0.345702052116394,8.5,20.8,24.49,17.78,15.53,91.6,4.63,90.78,Bandung,0
2017-02-07,0.3535738289356231,0.3479209542274475,7.2,20.81,24.68,17.74,15.34,90.57,5.05,90.8,Bandung,0
2017-02-08,0.3545769453048706,0.3559259176254272,22.0,20.59,23.94,18.53,15.46,92.38,5.41,90.8,Bandung,0
2017-02-09,0.3610802888870239,0.3599644303321838,14.13,20.71,24.46,17.81,15.4,91.32,4.88,90.79,Bandung,0
2017-02-10,0.3599887490272522,0.3541682362556457,10.89,21.33,23.81,19.08,16.41,93.59,4.7,90.78,Bandung,0
2017-02-11,0.3589605391025543,0.3535566926002502,35.28,20.92,22.88,19.22,16.46,96.2,3.44,90.93,Bandung,0
2017-02-12,0.3578775227069855,0.3521518409252167,29.78,20.71,24.23,18.13,15.78,93.73,3.49,91.06,Bandung,0
2017-02-13,0.3581176996231079,0.354679524898529,13.94,21.18,25.42,17.68,15.84,91.62,3.59,91.12,Bandung,0
2017-02-14,0.3594052195549011,0.3563980162143707,16.84,20.91,23.92,18.27,15.75,92.61,2.78,91.15,Bandung,0
2017-02-15,0.3618298768997192,0.357370913028717,25.38,21.19,24.56,18.59,15.88,91.86,2.84,91.13,Bandung,0
2017-02-16,0.3607862591743469,0.3506385385990143,19.9,21.25,24.5,19.1,16.18,93.1,2.58,91.05,Bandung,0
2017-02-17,0.3576761484146118,0.3409866094589233,3.43,21.47,24.83,18.62,15.97,90.88,1.95,91.06,Bandung,0
2017-02-18,0.3543671369552612,0.3348880708217621,2.72,21.84,25.05,19.37,16.41,91.22,1.68,91.06,Bandung,0
2017-02-19,0.3518285155296325,0.3356275260448456,7.27,21.63,24.38,19.43,16.59,93.1,2.11,90.96,Bandung,0
2017-02-20,0.3561708331108093,0.3586711287498474,31.57,22.13,25.55,19.65,17.11,93.02,1.97,90.86,Bandung,0
2017-02-21,0.3604077696800232,0.3578452169895172,40.9,21.07,22.87,19.44,16.17,93.89,2.11,91.03,Bandung,0
2017-02-22,0.3640431761741638,0.3636187314987182,20.63,21.44,25.47,18.02,15.75,89.89,1.28,91.07,Bandung,0
2017-02-23,0.3673251569271087,0.358282595872879,7.49,22.21,25.77,19.56,16.57,90.12,1.67,91.04,Bandung,1
2017-02-24,0.3667890429496765,0.3613271713256836,12.45,21.37,25.12,18.22,15.64,89.7,1.04,91.05,Bandung,0
2017-02-25,0.3714569509029388,0.3695831596851349,28.51,21.05,22.88,19.22,15.92,92.51,2.14,90.97,Bandung,0
2017-02-26,0.3730936646461487,0.3642895817756653,8.4,21.23,25.59,17.5,15.42,88.91,1.68,90.83,Bandung,0
2017-02-27,0.3771433532238006,0.372314840555191,44.69,22.29,27.2,18.83,16.07,87.35,1.15,90.83,Bandung,0
2017-02-28,0.3826342821121216,0.3766042292118072,16.94,21.82,26.2,18.09,15.69,87.47,1.48,90.83,Bandung,1
2017-03-01,0.3921507000923157,0.383118987083435,17.99,22.05,25.93,18.91,16.49,90.32,1.67,90.85,Bandung,0
2017-03-02,0.3916351795196533,0.375302642583847,9.9,21.98,25.59,19.35,16.81,92.33,2.4,90.83,Bandung,0
2017-03-03,0.3911131918430328,0.3731127083301544,7.18,22.47,26.74,19.5,16.42,87.93,1.46,90.76,Bandung,0
2017-03-04,0.387283444404602,0.3685505092144012,7.92,21.92,25.3,18.93,16.19,89.45,1.7,90.77,Bandung,0
2017-03-05,0.3856999576091766,0.3724927604198456,30.79,21.97,24.99,19.99,16.79,92.21,2.02,90.76,Bandung,0
2017-03-06,0.3878438770771026,0.3779850006103515,28.54,21.98,25.77,19.28,16.68,91.63,1.51,90.75,Bandung,0
